"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"MYS","CROPYIELD","WHEAT","TONNE_HA","A","2020",1.04623085571859,
"MYS","CROPYIELD","WHEAT","TONNE_HA","A","2021",1.0585793468779,
"MYS","CROPYIELD","WHEAT","TONNE_HA","A","2022",1.0729587697395,
"MYS","CROPYIELD","WHEAT","TONNE_HA","A","2023",1.08819854837771,
"MYS","CROPYIELD","WHEAT","TONNE_HA","A","2024",1.1043025505851,
"MYS","CROPYIELD","WHEAT","TONNE_HA","A","2025",1.12071864309213,
"MYS","CROPYIELD","WHEAT","TONNE_HA","A","2026",1.13715458793471,
"MYS","CROPYIELD","WHEAT","TONNE_HA","A","2027",1.15390468489356,
"MYS","CROPYIELD","WHEAT","TONNE_HA","A","2028",1.17084171678258,
"NGA","CROPYIELD","RICE","TONNE_HA","A","1990",1.24172186851501,
"NGA","CROPYIELD","RICE","TONNE_HA","A","1991",1.17167067527771,
"NGA","CROPYIELD","RICE","TONNE_HA","A","1992",1.17548072338104,
"NGA","CROPYIELD","RICE","TONNE_HA","A","1993",1.17583119869232,
"NGA","CROPYIELD","RICE","TONNE_HA","A","1994",0.849591553211212,
"NGA","CROPYIELD","RICE","TONNE_HA","A","1995",1.05376005172729,
"NGA","CROPYIELD","RICE","TONNE_HA","A","1996",1.04999995231628,
"NGA","CROPYIELD","RICE","TONNE_HA","A","1997",0.957421898841858,
"NGA","CROPYIELD","RICE","TONNE_HA","A","1998",0.961350321769714,
"NGA","CROPYIELD","RICE","TONNE_HA","A","1999",0.897398412227631,
"NGA","CROPYIELD","RICE","TONNE_HA","A","2000",0.899863600730896,
"NGA","CROPYIELD","RICE","TONNE_HA","A","2001",0.779971659183502,
"NGA","CROPYIELD","RICE","TONNE_HA","A","2002",0.804027497768402,
"NGA","CROPYIELD","RICE","TONNE_HA","A","2003",0.845972836017609,
"NGA","CROPYIELD","RICE","TONNE_HA","A","2004",0.851959109306335,
"NGA","CROPYIELD","RICE","TONNE_HA","A","2005",0.858139514923096,
"NGA","CROPYIELD","RICE","TONNE_HA","A","2006",0.889981627464294,
"NGA","CROPYIELD","RICE","TONNE_HA","A","2007",0.779926538467407,
"NGA","CROPYIELD","RICE","TONNE_HA","A","2008",1.05264484882355,
"NGA","CROPYIELD","RICE","TONNE_HA","A","2009",1.15834999084473,
"NGA","CROPYIELD","RICE","TONNE_HA","A","2010",1.10313129425049,
"NGA","CROPYIELD","RICE","TONNE_HA","A","2011",1.21950650215149,
"NGA","CROPYIELD","RICE","TONNE_HA","A","2012",1.13825631141663,
"NGA","CROPYIELD","RICE","TONNE_HA","A","2013",0.987238228321075,
"NGA","CROPYIELD","RICE","TONNE_HA","A","2014",1.16865134239197,
"NGA","CROPYIELD","RICE","TONNE_HA","A","2015",1.20251727104187,
"NGA","CROPYIELD","RICE","TONNE_HA","A","2016",1.21080410480499,
"NGA","CROPYIELD","RICE","TONNE_HA","A","2017",1.21383285522461,
"NGA","CROPYIELD","RICE","TONNE_HA","A","2018",1.20670390129089,
"NGA","CROPYIELD","RICE","TONNE_HA","A","2019",1.25451031200001,
"NGA","CROPYIELD","RICE","TONNE_HA","A","2020",1.26648369825061,
"NGA","CROPYIELD","RICE","TONNE_HA","A","2021",1.28142615935554,
"NGA","CROPYIELD","RICE","TONNE_HA","A","2022",1.29694330662556,
"NGA","CROPYIELD","RICE","TONNE_HA","A","2023",1.31212358077841,
"NGA","CROPYIELD","RICE","TONNE_HA","A","2024",1.32817746986914,
"NGA","CROPYIELD","RICE","TONNE_HA","A","2025",1.34426402530799,
"NGA","CROPYIELD","RICE","TONNE_HA","A","2026",1.36025368145345,
"NGA","CROPYIELD","RICE","TONNE_HA","A","2027",1.37638906748057,
"NGA","CROPYIELD","RICE","TONNE_HA","A","2028",1.39248887691947,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","1990",0.833333313465118,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","1991",1.20000004768372,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","1992",1.33333337306976,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","1993",2.35714292526245,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","1994",2.33333325386047,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","1995",2.20000004768372,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","1996",2.04347825050354,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","1997",2.64000010490417,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","1998",2,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","1999",2.88571429252625,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","2000",2.08571434020996,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","2001",1.45714282989502,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","2002",1.54285717010498,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","2003",1.65714287757874,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","2004",1.77142858505249,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","2005",1.88571429252625,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","2006",2.02857136726379,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","2007",1.69230771064758,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","2008",1.65625,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","2009",1.66666662693024,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","2010",1.51600229740143,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","2011",1.30146718025208,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","2012",1.10926234722137,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","2013",1,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","2014",1,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","2015",1,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","2016",1,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","2017",2.11428570747375,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","2018",2.11428570747375,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","2019",1.99114279543924,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","2020",2.0110070058022,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","2021",2.03159043842575,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","2022",2.05122007741342,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","2023",2.07165767194389,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","2024",2.09271527262019,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","2025",2.11405009051109,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","2026",2.13538563658382,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","2027",2.15692558614473,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","2028",2.17862380342374,
"PAK","CROPYIELD","RICE","TONNE_HA","A","1990",1.54391384124756,
"PAK","CROPYIELD","RICE","TONNE_HA","A","1991",1.5474249124527,
"PAK","CROPYIELD","RICE","TONNE_HA","A","1992",1.57863223552704,
"PAK","CROPYIELD","RICE","TONNE_HA","A","1993",1.82685422897339,
"PAK","CROPYIELD","RICE","TONNE_HA","A","1994",1.62214124202728,
"PAK","CROPYIELD","RICE","TONNE_HA","A","1995",1.83440327644348,
"PAK","CROPYIELD","RICE","TONNE_HA","A","1996",1.91239893436432,
"PAK","CROPYIELD","RICE","TONNE_HA","A","1997",1.86977517604828,
"PAK","CROPYIELD","RICE","TONNE_HA","A","1998",1.92839574813843,
"PAK","CROPYIELD","RICE","TONNE_HA","A","1999",2.0500636100769,
"PAK","CROPYIELD","RICE","TONNE_HA","A","2000",2.02070164680481,
"PAK","CROPYIELD","RICE","TONNE_HA","A","2001",1.83612716197968,
"PAK","CROPYIELD","RICE","TONNE_HA","A","2002",2.01298880577087,
"PAK","CROPYIELD","RICE","TONNE_HA","A","2003",1.96982932090759,
"PAK","CROPYIELD","RICE","TONNE_HA","A","2004",1.99416959285736,
"PAK","CROPYIELD","RICE","TONNE_HA","A","2005",2.11620903015137,
"PAK","CROPYIELD","RICE","TONNE_HA","A","2006",2.10695457458496,
"PAK","CROPYIELD","RICE","TONNE_HA","A","2007",2.21024656295776,
"PAK","CROPYIELD","RICE","TONNE_HA","A","2008",2.34778523445129,
"PAK","CROPYIELD","RICE","TONNE_HA","A","2009",2.38736391067505,
"PAK","CROPYIELD","RICE","TONNE_HA","A","2010",2.0390739440918,
"PAK","CROPYIELD","RICE","TONNE_HA","A","2011",2.39585375785828,
"PAK","CROPYIELD","RICE","TONNE_HA","A","2012",2.39761805534363,
"PAK","CROPYIELD","RICE","TONNE_HA","A","2013",2.43745422363281,
"PAK","CROPYIELD","RICE","TONNE_HA","A","2014",2.42234516143799,
"PAK","CROPYIELD","RICE","TONNE_HA","A","2015",2.48301935195923,
"PAK","CROPYIELD","RICE","TONNE_HA","A","2016",2.514324426651,
"PAK","CROPYIELD","RICE","TONNE_HA","A","2017",2.56708526611328,
"PAK","CROPYIELD","RICE","TONNE_HA","A","2018",2.51245927810669,
"PAK","CROPYIELD","RICE","TONNE_HA","A","2019",2.61226260804547,
"PAK","CROPYIELD","RICE","TONNE_HA","A","2020",2.64827444534004,
"PAK","CROPYIELD","RICE","TONNE_HA","A","2021",2.68365011215186,
"PAK","CROPYIELD","RICE","TONNE_HA","A","2022",2.72196012478747,
"PAK","CROPYIELD","RICE","TONNE_HA","A","2023",2.76053870732644,
"PAK","CROPYIELD","RICE","TONNE_HA","A","2024",2.80134293569819,
"PAK","CROPYIELD","RICE","TONNE_HA","A","2025",2.84287880167054,
"PAK","CROPYIELD","RICE","TONNE_HA","A","2026",2.88456596985715,
"PAK","CROPYIELD","RICE","TONNE_HA","A","2027",2.92689270804057,
"PAK","CROPYIELD","RICE","TONNE_HA","A","2028",2.96951652494583,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","1990",1.82472908496857,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","1991",1.84110736846924,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","1992",1.99086058139801,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","1993",1.94662654399872,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","1994",1.89357733726501,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","1995",2.08102822303772,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","1996",2.01850533485413,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","1997",2.05327415466309,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","1998",2.23746252059937,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","1999",2.16984391212463,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2000",2.49067711830139,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2001",2.32540822029114,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2002",2.26205396652222,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2003",2.38779425621033,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2004",2.37333559989929,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2005",2.58582210540771,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2006",2.51859045028687,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2007",2.71563291549683,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2008",2.45137906074524,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2009",2.6567542552948,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2010",2.55276203155518,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2011",2.83278846740723,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2012",2.71375060081482,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2013",2.79574632644653,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2014",2.82405209541321,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2015",2.72561097145081,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2016",2.80353808403015,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2017",2.94740343093872,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2018",2.9098174571991,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2019",2.98035441160615,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2020",3.0462212881644,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2021",3.07689786023602,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2022",3.12430122946534,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2023",3.16703656677524,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2024",3.21222831284849,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2025",3.2574597275517,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2026",3.30296337716947,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2027",3.34923176312082,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2028",3.39584679916843,
"PRY","CROPYIELD","RICE","TONNE_HA","A","1990",1.77058827877045,
"PRY","CROPYIELD","RICE","TONNE_HA","A","1991",1.75,
"PRY","CROPYIELD","RICE","TONNE_HA","A","1992",1.82368433475494,
"PRY","CROPYIELD","RICE","TONNE_HA","A","1993",1.79999995231628,
"PRY","CROPYIELD","RICE","TONNE_HA","A","1994",1.66250002384186,
"PRY","CROPYIELD","RICE","TONNE_HA","A","1995",2.48677039146423,
"PRY","CROPYIELD","RICE","TONNE_HA","A","1996",2.27435898780823,
"PRY","CROPYIELD","RICE","TONNE_HA","A","1997",2.29068970680237,
"PRY","CROPYIELD","RICE","TONNE_HA","A","1998",2.28925061225891,
"PRY","CROPYIELD","RICE","TONNE_HA","A","1999",2.8484148979187,
"PRY","CROPYIELD","RICE","TONNE_HA","A","2000",2.45897436141968,
"PRY","CROPYIELD","RICE","TONNE_HA","A","2001",2.53333353996277,
"PRY","CROPYIELD","RICE","TONNE_HA","A","2002",2.48864340782166,
"PRY","CROPYIELD","RICE","TONNE_HA","A","2003",2.38081383705139,
"PRY","CROPYIELD","RICE","TONNE_HA","A","2004",2.6021740436554,
"PRY","CROPYIELD","RICE","TONNE_HA","A","2005",2.00395750999451,
"PRY","CROPYIELD","RICE","TONNE_HA","A","2006",1.95794975757599,
"PRY","CROPYIELD","RICE","TONNE_HA","A","2007",2.19767451286316,
"PRY","CROPYIELD","RICE","TONNE_HA","A","2008",2.95183110237122,
"PRY","CROPYIELD","RICE","TONNE_HA","A","2009",2.97601532936096,
"PRY","CROPYIELD","RICE","TONNE_HA","A","2010",3.6445529460907,
"PRY","CROPYIELD","RICE","TONNE_HA","A","2011",3.60199236869812,
"PRY","CROPYIELD","RICE","TONNE_HA","A","2012",3.43308854103088,
"PRY","CROPYIELD","RICE","TONNE_HA","A","2013",4.36990976333618,
"PRY","CROPYIELD","RICE","TONNE_HA","A","2014",4.65649652481079,
"PRY","CROPYIELD","RICE","TONNE_HA","A","2015",4.64189910888672,
"PRY","CROPYIELD","RICE","TONNE_HA","A","2016",4.57279443740845,
"PRY","CROPYIELD","RICE","TONNE_HA","A","2017",4.5761251449585,
"PRY","CROPYIELD","RICE","TONNE_HA","A","2018",4.58940410614014,
"PRY","CROPYIELD","RICE","TONNE_HA","A","2019",4.7330777331312,
"PRY","CROPYIELD","RICE","TONNE_HA","A","2020",4.79615694885615,
"PRY","CROPYIELD","RICE","TONNE_HA","A","2021",4.85898223981881,
"PRY","CROPYIELD","RICE","TONNE_HA","A","2022",4.9267876002647,
"PRY","CROPYIELD","RICE","TONNE_HA","A","2023",4.99531605914606,
"PRY","CROPYIELD","RICE","TONNE_HA","A","2024",5.06711096980218,
"PRY","CROPYIELD","RICE","TONNE_HA","A","2025",5.14013977640114,
"PRY","CROPYIELD","RICE","TONNE_HA","A","2026",5.21339215170239,
"PRY","CROPYIELD","RICE","TONNE_HA","A","2027",5.28774886157553,
"PRY","CROPYIELD","RICE","TONNE_HA","A","2028",5.36258055801233,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","1990",1.66025638580322,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","1991",1.79234969615936,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","1992",2.21354174613953,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","1993",2.14857149124146,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","1994",1.21511626243591,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","1995",2.45701360702515,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","1996",1.78571426868439,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","1997",1.13930344581604,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","1998",0.957446813583374,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","1999",1.46875,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","2000",1.38364779949188,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","2001",1.83448278903961,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","2002",1.72668814659119,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","2003",2.46551728248596,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","2004",2.46153855323792,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","2005",1.6986300945282,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","2006",2.5,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","2007",2.09973764419556,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","2008",2.10039377212524,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","2009",2.49910879135132,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","2010",2.71614098548889,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","2011",3.07086610794067,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","2012",2.64814805984497,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","2013",1.55555558204651,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","2014",1.80221521854401,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","2015",2.1503758430481,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","2016",2,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","2017",1.6355140209198,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","2018",1.88888883590698,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","2019",2.02799999999541,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","2020",2.05630379919993,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","2021",2.08566609200558,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","2022",2.11422492817745,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","2023",2.14351956926581,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","2024",2.1739087578743,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","2025",2.20497344667417,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","2026",2.23629226181605,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","2027",2.26796021919694,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","2028",2.29995102402023,
"PER","CROPYIELD","RICE","TONNE_HA","A","1990",3.57681083679199,
"PER","CROPYIELD","RICE","TONNE_HA","A","1991",3.55481004714966,
"PER","CROPYIELD","RICE","TONNE_HA","A","1992",3.44584345817566,
"PER","CROPYIELD","RICE","TONNE_HA","A","1993",3.75235939025879,
"PER","CROPYIELD","RICE","TONNE_HA","A","1994",4.04585790634155,
"PER","CROPYIELD","RICE","TONNE_HA","A","1995",3.76916265487671,
"PER","CROPYIELD","RICE","TONNE_HA","A","1996",3.83814287185669,
"PER","CROPYIELD","RICE","TONNE_HA","A","1997",4.09744453430176,
"PER","CROPYIELD","RICE","TONNE_HA","A","1998",3.85667014122009,
"PER","CROPYIELD","RICE","TONNE_HA","A","1999",4.20362615585327,
"PER","CROPYIELD","RICE","TONNE_HA","A","2000",4.48269605636597,
"PER","CROPYIELD","RICE","TONNE_HA","A","2001",4.5959415435791,
"PER","CROPYIELD","RICE","TONNE_HA","A","2002",4.54080533981323,
"PER","CROPYIELD","RICE","TONNE_HA","A","2003",4.62013721466064,
"PER","CROPYIELD","RICE","TONNE_HA","A","2004",4.37938976287842,
"PER","CROPYIELD","RICE","TONNE_HA","A","2005",4.69636249542236,
"PER","CROPYIELD","RICE","TONNE_HA","A","2006",4.6760835647583,
"PER","CROPYIELD","RICE","TONNE_HA","A","2007",4.84873056411743,
"PER","CROPYIELD","RICE","TONNE_HA","A","2008",5.0026330947876,
"PER","CROPYIELD","RICE","TONNE_HA","A","2009",5.02713775634766,
"PER","CROPYIELD","RICE","TONNE_HA","A","2010",4.95389175415039,
"PER","CROPYIELD","RICE","TONNE_HA","A","2011",4.96268224716187,
"PER","CROPYIELD","RICE","TONNE_HA","A","2012",5.25390291213989,
"PER","CROPYIELD","RICE","TONNE_HA","A","2013",5.24466514587402,
"PER","CROPYIELD","RICE","TONNE_HA","A","2014",5.16490983963013,
"PER","CROPYIELD","RICE","TONNE_HA","A","2015",5.36407995223999,
"PER","CROPYIELD","RICE","TONNE_HA","A","2016",5.15000009536743,
"PER","CROPYIELD","RICE","TONNE_HA","A","2017",4.89158010482788,
"PER","CROPYIELD","RICE","TONNE_HA","A","2018",5.46706104278564,
"PER","CROPYIELD","RICE","TONNE_HA","A","2019",5.33138998417045,
"PER","CROPYIELD","RICE","TONNE_HA","A","2020",5.40040870677296,
"PER","CROPYIELD","RICE","TONNE_HA","A","2021",5.47401470086121,
"PER","CROPYIELD","RICE","TONNE_HA","A","2022",5.55360020480722,
"PER","CROPYIELD","RICE","TONNE_HA","A","2023",5.6322282156083,
"PER","CROPYIELD","RICE","TONNE_HA","A","2024",5.71535654324499,
"PER","CROPYIELD","RICE","TONNE_HA","A","2025",5.7993585287606,
"PER","CROPYIELD","RICE","TONNE_HA","A","2026",5.88339459390419,
"PER","CROPYIELD","RICE","TONNE_HA","A","2027",5.96849326123663,
"PER","CROPYIELD","RICE","TONNE_HA","A","2028",6.05395478820324,
"PER","CROPYIELD","WHEAT","TONNE_HA","A","1990",1.07317078113556,
"PER","CROPYIELD","WHEAT","TONNE_HA","A","1991",0.852941155433655,
"PER","CROPYIELD","WHEAT","TONNE_HA","A","1992",1.34285712242126,
"PER","CROPYIELD","WHEAT","TONNE_HA","A","1993",1.48235297203064,
"PER","CROPYIELD","WHEAT","TONNE_HA","A","1994",1.24509799480438,
"PER","CROPYIELD","WHEAT","TONNE_HA","A","1995",1.26262629032135,
"PER","CROPYIELD","WHEAT","TONNE_HA","A","1996",1.24786329269409,
"PER","CROPYIELD","WHEAT","TONNE_HA","A","1997",1.11711716651917,
"PER","CROPYIELD","WHEAT","TONNE_HA","A","1998",1.1587301492691,
"PER","CROPYIELD","WHEAT","TONNE_HA","A","1999",1.28787875175476,
"PER","CROPYIELD","WHEAT","TONNE_HA","A","2000",1.27891159057617,
"PER","CROPYIELD","WHEAT","TONNE_HA","A","2001",1.24657535552979,
"PER","CROPYIELD","WHEAT","TONNE_HA","A","2002",3.20205473899841,
"PER","CROPYIELD","WHEAT","TONNE_HA","A","2003",4,
"PER","CROPYIELD","WHEAT","TONNE_HA","A","2004",1.38323843479156,
"PER","CROPYIELD","WHEAT","TONNE_HA","A","2005",1.34789156913757,
"PER","CROPYIELD","WHEAT","TONNE_HA","A","2006",1.33566439151764,
"PER","CROPYIELD","WHEAT","TONNE_HA","A","2007",1.25864446163177,
"PER","CROPYIELD","WHEAT","TONNE_HA","A","2008",1.34853422641754,
"PER","CROPYIELD","WHEAT","TONNE_HA","A","2009",1.42947494983673,
"PER","CROPYIELD","WHEAT","TONNE_HA","A","2010",1.41839385032654,
"PER","CROPYIELD","WHEAT","TONNE_HA","A","2011",1.47180199623108,
"PER","CROPYIELD","WHEAT","TONNE_HA","A","2012",1.48782098293304,
"PER","CROPYIELD","WHEAT","TONNE_HA","A","2013",1.49557864665985,
"PER","CROPYIELD","WHEAT","TONNE_HA","A","2014",1.5524822473526,
"PER","CROPYIELD","WHEAT","TONNE_HA","A","2015",1.56788325309753,
"PER","CROPYIELD","WHEAT","TONNE_HA","A","2016",1.34507048130035,
"PER","CROPYIELD","WHEAT","TONNE_HA","A","2017",1.4096394777298,
"PER","CROPYIELD","WHEAT","TONNE_HA","A","2018",1.26131391525269,
"PER","CROPYIELD","WHEAT","TONNE_HA","A","2019",1.3825542781105,
"PER","CROPYIELD","WHEAT","TONNE_HA","A","2020",1.39886739210514,
"PER","CROPYIELD","WHEAT","TONNE_HA","A","2021",1.4164957624502,
"PER","CROPYIELD","WHEAT","TONNE_HA","A","2022",1.43675940140398,
"PER","CROPYIELD","WHEAT","TONNE_HA","A","2023",1.45808688201962,
"PER","CROPYIELD","WHEAT","TONNE_HA","A","2024",1.48037804244926,
"PER","CROPYIELD","WHEAT","TONNE_HA","A","2025",1.50307997307595,
"PER","CROPYIELD","WHEAT","TONNE_HA","A","2026",1.52583373358399,
"PER","CROPYIELD","WHEAT","TONNE_HA","A","2027",1.54903392036368,
"PER","CROPYIELD","WHEAT","TONNE_HA","A","2028",1.57251208231504,
"PHL","CROPYIELD","RICE","TONNE_HA","A","1990",1.8827497959137,
"PHL","CROPYIELD","RICE","TONNE_HA","A","1991",1.81639897823334,
"PHL","CROPYIELD","RICE","TONNE_HA","A","1992",1.92199563980103,
"PHL","CROPYIELD","RICE","TONNE_HA","A","1993",1.83045983314514,
"PHL","CROPYIELD","RICE","TONNE_HA","A","1994",1.85070896148682,
"PHL","CROPYIELD","RICE","TONNE_HA","A","1995",1.86746549606323,
"PHL","CROPYIELD","RICE","TONNE_HA","A","1996",1.8729145526886,
"PHL","CROPYIELD","RICE","TONNE_HA","A","1997",1.8671407699585,
"PHL","CROPYIELD","RICE","TONNE_HA","A","1998",1.85219836235046,
"PHL","CROPYIELD","RICE","TONNE_HA","A","1999",1.95741426944733,
"PHL","CROPYIELD","RICE","TONNE_HA","A","2000",2.03097033500671,
"PHL","CROPYIELD","RICE","TONNE_HA","A","2001",2.08867216110229,
"PHL","CROPYIELD","RICE","TONNE_HA","A","2002",2.15876388549805,
"PHL","CROPYIELD","RICE","TONNE_HA","A","2003",2.26168298721313,
"PHL","CROPYIELD","RICE","TONNE_HA","A","2004",2.32453036308289,
"PHL","CROPYIELD","RICE","TONNE_HA","A","2005",2.37359595298767,
